time,gps_timestamp,lat,lat_direction,lng,lng_direction,fix_quality,num_satelites,hdop,altitude,height_geoid_ellipsoid
1479758997.766839,200957.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479758998.770667,200958.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479758999.770453,200959.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759000.76915,201000.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759001.769101,201001.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759002.767726,201002.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759003.767421,201003.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759004.767449,201004.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759005.766107,201005.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759006.769863,201006.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759007.769851,201007.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759008.768508,201008.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759009.768247,201009.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759010.768114,201010.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759011.76678,201011.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759012.766737,201012.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759013.770718,201013.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759014.769199,201014.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759015.769007,201015.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759016.768963,201016.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759017.767665,201017.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759018.767521,201018.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759019.77008,201019.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759020.769992,201020.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759022.112606,201021.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759022.768361,201022.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759023.768262,201023.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759024.768221,201024.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759025.770753,201025.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759026.770668,201026.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759027.769367,201027.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759028.769282,201028.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759029.768978,201029.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759030.768806,201030.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759031.771383,201031.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759032.771255,201032.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759033.769915,201033.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759034.769873,201034.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759035.768779,201035.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759036.768736,201036.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759037.768682,201037.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759038.771216,201038.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759039.771127,201039.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759040.770758,201040.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759041.769616,201041.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759042.769568,201042.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759043.768231,201043.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759044.768187,201044.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759045.771975,201045.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759046.770627,201046.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759047.770464,201047.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759048.770375,201048.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759049.768823,201049.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759050.768727,201050.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759051.768694,201051.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759052.77122,201052.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759053.77117,201053.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759054.771094,201054.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759055.769781,201055.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759056.769699,201056.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759057.768359,201057.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759058.7722,201058.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759059.771969,201059.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759060.770631,201100.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759061.770586,201101.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759062.770161,201102.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759063.769819,201103.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759064.768407,201104.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759065.772183,201105.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759066.772016,201106.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759067.770671,201107.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759068.770378,201108.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759069.770293,201109.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759070.768991,201110.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759072.355988,201111.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759072.772632,201112.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759073.771329,201113.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759074.7713,201114.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759075.770191,201115.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759076.770046,201116.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759077.769879,201117.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759078.768539,201118.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759079.77219,201119.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759080.771973,201120.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759081.770724,201121.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759082.770638,201122.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759083.770592,201123.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759084.769255,201124.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759085.773038,201125.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759086.771733,201126.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759087.771894,201127.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759088.770598,201128.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759089.775055,201129.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759090.774545,201130.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759091.772989,201131.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759092.772779,201132.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759093.773434,201133.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759094.77143,201134.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759095.771339,201135.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759096.769999,201136.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759097.773853,201137.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759098.774166,201138.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759099.772922,201139.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759100.772347,201140.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759101.772072,201141.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759102.772009,201142.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759103.77041,201143.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759104.770327,201144.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759105.772986,201145.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759106.776538,201146.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759107.772887,201147.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759108.77133,201148.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759109.771168,201149.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759110.771297,201150.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759111.773596,201151.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759112.773499,201152.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759113.773539,201153.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759114.772497,201154.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759115.772196,201155.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759116.770915,201156.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759117.77459,201157.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759118.77451,201158.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759119.773233,201159.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759120.772786,201200.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759121.772231,201201.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759122.772279,201202.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759123.770863,201203.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759124.774457,201204.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759125.774419,201205.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759126.773036,201206.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759127.77275,201207.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759128.772745,201208.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759129.771345,201209.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759130.775123,201210.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759131.775041,201211.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759132.773703,201212.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759133.77366,201213.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759134.772355,201214.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759135.772311,201215.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759136.772224,201216.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759137.774754,201217.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759138.774708,201218.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759139.774633,201219.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759140.773077,201220.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759141.772998,201221.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759142.772951,201222.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759143.775491,201223.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759144.775441,201224.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759145.775286,201225.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759146.774243,201226.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759147.774109,201227.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759148.77281,201228.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759149.776486,201229.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759150.776398,201230.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759151.775008,201231.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759152.77491,201232.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759153.774612,201233.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759154.773329,201234.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759155.773236,201235.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759156.771889,201236.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759157.775643,201237.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759158.77562,201238.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759159.774287,201239.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759160.774247,201240.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759161.774198,201241.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759162.772787,201242.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759163.776483,201243.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759164.776438,201244.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759165.775127,201245.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759166.774901,201246.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759167.774731,201247.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759168.773312,201248.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759169.777067,201249.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759170.776854,201250.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759171.775396,201251.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759172.775223,201252.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759173.774958,201253.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759174.77365,201254.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759175.773553,201255.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759176.777324,201256.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759177.775987,201257.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759178.775967,201258.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759179.774626,201259.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759180.774573,201300.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759181.774531,201301.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759182.777036,201302.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759183.776954,201303.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759184.776859,201304.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759185.775634,201305.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759186.775539,201306.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759187.774198,201307.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759188.778,201308.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759189.777907,201309.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759190.776454,201310.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759191.77637,201311.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759192.776339,201312.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759193.7748,201313.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759194.778588,201314.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759195.778499,201315.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759196.777024,201316.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759197.776948,201317.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759198.776668,201318.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759199.776373,201319.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759200.775042,201320.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759201.775006,201321.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759202.778521,201322.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759203.777383,201323.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759204.777337,201324.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759205.775794,201325.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759206.775703,201326.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759207.775611,201327.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759208.778265,201328.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759209.778263,201329.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759210.778152,201330.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759211.776765,201331.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759212.776654,201332.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759213.780297,201333.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759214.775034,201334.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759215.778876,201335.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759216.777537,201336.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759217.777582,201337.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759218.777424,201338.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759219.775919,201339.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759220.775843,201340.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759221.779573,201341.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759222.778333,201342.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759223.778163,201343.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759224.778231,201344.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759225.77685,201345.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759226.776821,201346.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759227.775432,201347.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759228.779165,201348.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759229.778952,201349.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759230.777663,201350.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759231.777322,201351.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759232.777236,201352.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759233.775923,201353.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759234.776021,201354.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759235.779775,201355.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759236.778474,201356.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759237.778446,201357.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759238.777452,201358.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759239.777327,201359.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759240.776021,201400.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759241.775981,201401.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759242.779629,201402.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759243.778169,201403.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759244.778208,201404.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759245.777187,201405.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759246.777072,201406.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759247.777058,201407.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759248.779521,201408.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759249.779437,201409.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759250.77814,201410.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759251.777828,201411.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759252.777785,201412.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759253.776429,201413.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759254.780202,201414.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759255.780123,201415.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759256.778693,201416.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759257.778729,201417.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759258.778439,201418.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759259.777103,201419.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759260.777003,201420.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759261.776956,201421.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759262.779532,201422.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759263.779504,201423.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759264.778345,201424.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759265.77807,201425.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759266.778009,201426.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759267.780538,201427.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759268.780732,201428.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759269.780402,201429.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759270.779063,201430.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759271.7787,201431.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759272.778599,201432.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759273.777261,201433.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759274.777174,201434.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759275.780954,201435.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759276.779659,201436.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759277.779816,201437.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759278.778528,201438.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759279.778438,201439.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759280.777146,201440.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759281.780906,201441.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759282.78088,201442.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759283.779534,201443.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759284.779238,201444.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759285.779193,201445.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759286.777861,201446.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759287.777815,201447.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759288.781703,201448.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759289.780242,201449.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759290.780204,201450.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759291.779865,201451.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759292.778531,201452.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759293.778356,201453.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759294.782171,201454.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759295.780704,201455.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759296.780626,201456.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759297.780327,201457.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759298.778985,201458.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759299.778941,201459.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759300.777735,201500.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759301.781539,201501.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759302.78152,201502.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759303.78043,201503.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759304.780145,201504.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
1479759305.779862,201505.000,0000.0000,N,00000.0000,E,0,00,0.0,0.0,0.0
