101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101298.6831,101460.4795,101356.1885,101556.8692,-5.004496856672631,3.6828206249847426,-13.027217979550187
101295.642,101457.4335,101353.1456,101553.8203,-4.750871175339853,3.936399266087392,-12.7735459541218
101295.642,101457.4335,101353.1456,101553.8203,-4.750871175339853,3.936399266087392,-12.7735459541218
101290.3245,101452.1075,101347.8251,101548.4892,-4.307386110034713,4.3797954457768355,-12.329977415771282
101290.3245,101452.1075,101347.8251,101548.4892,-4.307386110034713,4.3797954457768355,-12.329977415771282
101290.3245,101452.1075,101347.8251,101548.4892,-4.307386110034713,4.3797954457768355,-12.329977415771282
101291.6627,101453.4479,101349.164,101549.8308,-4.419000236281136,4.268213341172668,-12.441605600644834
101291.6627,101453.4479,101349.164,101549.8308,-4.419000236281136,4.268213341172668,-12.441605600644834
101291.6627,101453.4479,101349.164,101549.8308,-4.419000236281136,4.268213341172668,-12.441605600644834
101291.3709,101453.1556,101348.8721,101549.5383,-4.39466073118092,4.292539788330032,-12.41726816213486
101291.3709,101453.1556,101348.8721,101549.5383,-4.39466073118092,4.292539788330032,-12.41726816213486
101291.3709,101453.1556,101348.8721,101549.5383,-4.39466073118092,4.292539788330032,-12.41726816213486
101289.7307,101451.5128,101347.2309,101547.8939,-4.257865494204452,4.429315647867043,-12.280444938412984
101289.7307,101451.5128,101347.2309,101547.8939,-4.257865494204452,4.429315647867043,-12.280444938412984
101286.1829,101447.9593,101343.6811,101544.3371,-3.9619609682631562,4.7251583330580615,-11.984493263575132
101286.1829,101447.9593,101343.6811,101544.3371,-3.9619609682631562,4.7251583330580615,-11.984493263575132
101286.1829,101447.9593,101343.6811,101544.3371,-3.9619609682631562,4.7251583330580615,-11.984493263575132
101289.8469,101451.6292,101347.3472,101548.0104,-4.267558130290126,4.4196232707327,-12.290138445256162
101289.8469,101451.6292,101347.3472,101548.0104,-4.267558130290126,4.4196232707327,-12.290138445256162
101289.8469,101451.6292,101347.3472,101548.0104,-4.267558130290126,4.4196232707327,-12.290138445256162
101290.8483,101452.6322,101348.3492,101549.0144,-4.351077636951231,4.336117522580025,-12.37367696371075
101290.8483,101452.6322,101348.3492,101549.0144,-4.351077636951231,4.336117522580025,-12.37367696371075
101290.8483,101452.6322,101348.3492,101549.0144,-4.351077636951231,4.336117522580025,-12.37367696371075
101290.8483,101452.6322,101348.3492,101549.0144,-4.351077636951231,4.336117522580025,-12.37367696371075
101290.8483,101452.6322,101348.3492,101549.0144,-4.351077636951231,4.336117522580025,-12.37367696371075
101292.4572,101454.2436,101349.959,101550.6274,-4.485257027670741,4.201959687452472,-12.507886350511399
101292.4572,101454.2436,101349.959,101550.6274,-4.485257027670741,4.201959687452472,-12.507886350511399
101289.6535,101451.4354,101347.1537,101547.8165,-4.251420385829988,4.435749457792554,-12.274004783816054
101289.6535,101451.4354,101347.1537,101547.8165,-4.251420385829988,4.435749457792554,-12.274004783816054
101289.6535,101451.4354,101347.1537,101547.8165,-4.251420385829988,4.435749457792554,-12.274004783816054
101294.9272,101456.7176,101352.4304,101553.1037,-4.69126075150416,3.9960010166396387,-12.713923105766298
101294.9272,101456.7176,101352.4304,101553.1037,-4.69126075150416,3.9960010166396387,-12.713923105766298
101294.9272,101456.7176,101352.4304,101553.1037,-4.69126075150416,3.9960010166396387,-12.713923105766298
101293.28,101455.0677,101350.7823,101551.4523,-4.553878202525084,4.133348013878276,-12.5765213456325
101293.28,101455.0677,101350.7823,101551.4523,-4.553878202525084,4.133348013878276,-12.5765213456325
101293.28,101455.0677,101350.7823,101551.4523,-4.553878202525084,4.133348013878276,-12.5765213456325
101292.0783,101453.8641,101349.5799,101550.2475,-4.453656662495632,4.233553043923166,-12.476276991932536
101292.0783,101453.8641,101349.5799,101550.2475,-4.453656662495632,4.233553043923166,-12.476276991932536
101292.0783,101453.8641,101349.5799,101550.2475,-4.453656662495632,4.233553043923166,-12.476276991932536
101289.1509,101450.932,101346.6508,101547.3126,-4.209502103236446,4.477660992859455,-12.23207711687428
101289.1509,101450.932,101346.6508,101547.3126,-4.209502103236446,4.477660992859455,-12.23207711687428
101289.1509,101450.932,101346.6508,101547.3126,-4.209502103236446,4.477660992859455,-12.23207711687428
101292.1357,101453.9216,101349.6373,101550.3051,-4.458444602765667,4.228769448585808,-12.481069572597335
101292.1357,101453.9216,101349.6373,101550.3051,-4.458444602765667,4.228769448585808,-12.481069572597335
101290.131,101451.9137,101347.6315,101548.2952,-4.291248427180108,4.395929905200319,-12.313835495333478
101290.131,101451.9137,101347.6315,101548.2952,-4.291248427180108,4.395929905200319,-12.313835495333478
101290.131,101451.9137,101347.6315,101548.2952,-4.291248427180108,4.395929905200319,-12.313835495333478
101289.5366,101451.3184,101347.0367,101547.6993,-4.241677772602998,4.445500187641301,-12.264253017616284
101289.5366,101451.3184,101347.0367,101547.6993,-4.241677772602998,4.445500187641301,-12.264253017616284
101289.5366,101451.3184,101347.0367,101547.6993,-4.241677772602998,4.445500187641301,-12.264253017616284
101289.5366,101451.3184,101347.0367,101547.6993,-4.241677772602998,4.445500187641301,-12.264253017616284
101289.5366,101451.3184,101347.0367,101547.6993,-4.241677772602998,4.445500187641301,-12.264253017616284
101292.8852,101454.6723,101350.3872,101551.0565,-4.5209540839423425,4.166274560528109,-12.543589251326921
101292.8852,101454.6723,101350.3872,101551.0565,-4.5209540839423425,4.166274560528109,-12.543589251326921
101292.8852,101454.6723,101350.3872,101551.0565,-4.5209540839423425,4.166274560528109,-12.543589251326921
101292.8057,101454.5927,101350.3077,101550.9768,-4.514325948366604,4.172899884295475,-12.536957889795303
101292.8057,101454.5927,101350.3077,101550.9768,-4.514325948366604,4.172899884295475,-12.536957889795303
