time,calculated_altitude,interior_temperature,interior_pressure,interior_humidity,calibrated_pressure,geiger_cpm,anemometer_rpm,exterior_pressure,exterior_humidity,exterior_temperature,sound_time,blue_voltage,red_voltage,white_voltage,estimated_bme_altitude,estimated_gps_altitude,gps_timestamp,lat,lat_direction,lng,lng_direction,fix_quality,num_satelites,hdop,height_geoid_ellipsoid
1479753173,8.476049014,22.64174917,101298.6831,53.35086209,101460.4795,,,,,,,,,,,,,,,,,,,,
1479753173,,,,,,,,,,,,,,,,0,183226,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183227,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183228,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183229,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183230,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183231,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183232,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183233,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183234,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183235,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183236,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183237,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183238,0,N,0,E,0,0,0,0
1479753173,,,,,,,,,,,,,,,,0,183239,0,N,0,E,0,0,0,0
1479753174,,,,,,,,,,,,,,,,0,183253,0,N,0,E,0,0,0,0
1479753175,,,,,,,,,,,,,,,,0,183254,0,N,0,E,0,0,0,0
1479753175,8.729594142,22.19888864,101295.642,53.65896004,101457.4335,,,,,,,,,,,,,,,,,,,,
1479753175,,,,,,,,101169,61.17,19.25,1120,346,0,0,12.97,,,,,,,,,,
1479753176,,,,,,,,,,,,,,,,0,183255,0,N,0,E,0,0,0,0
1479753176,9.172944001,22.16110624,101290.3245,53.78013984,101452.1075,,,,,,,,,,,,,,,,,,,,
1479753176,,,,,,,,101168,61.48,19.26,1130,346,0,0,13.11,,,,,,,,,,
1479753177,,,,,,,,,,,,,,,,0,183256,0,N,0,E,0,0,0,0
1479753177,9.061368972,22.15677056,101291.6627,53.86161299,101453.4479,,,,,,,,,,,,,,,,,,,,
1479753178,,,,,,,,,,,,,,,,0,183257,0,N,0,E,0,0,0,0
1479753178,,,,,,,,101167,61.66,19.25,1130,346,0,0,13.13,,,,,,,,,,
1479753178,9.085698263,22.16544192,101291.3709,53.93372802,101453.1556,,,,,,,,,,,,,,,,,,,,
1479753179,,,,,,,,,,,,,,,,0,183258,0,N,0,E,0,0,0,0
1479753179,,,,,,,,101166,61.73,19.23,1130,346,0,0,13.23,,,,,,,,,,
1479753179,9.222453614,22.17225514,101289.7307,53.96732388,101451.5128,,,,,,,,,,,,,,,,,,,,
1479753180,,,,,,,,,,,,,,,,0,183259,0,N,0,E,0,0,0,0
1479753180,9.518265525,22.17101638,101286.1829,54.06010168,101447.9593,,,,,,,,,,,,,,,,,,,,
1479753180,,,,,,,,101172,61.87,19.16,1130,346,0,0,12.72,,,,,,,,,,
1479753181,,,,,,,,,,,,,,,,0,183300,0,N,0,E,0,0,0,0
1479753181,9.21276512,22.18773973,101289.8469,54.10585777,101451.6292,,,,,,,,,,,,,,,,,,,,
1479753181,,,,,,,,101168,62.18,19.12,1130,346,0,0,13.11,,,,,,,,,,
1479753182,,,,,,,,,,,,,,,,0,183301,0,N,0,E,0,0,0,0
1479753182,9.129271015,22.20260494,101290.8483,54.12405018,101452.6322,,,,,,,,,,,,,,,,,,,,
1479753183,,,,,,,,,,,,,,,,0,183302,0,N,0,E,0,0,0,0
1479753183,,,,,,,,101169,62.31,19.09,1130,346,0,0,13.02,,,,,,,,,,
1479753184,,,,,,,,,,,,,,,,0,183303,0,N,0,E,0,0,0,0
1479753184,,,,,,,,101168,63.08,19.09,1130,346,0,0,13.08,,,,,,,,,,
1479753184,8.995126553,22.21499262,101292.4572,54.10367315,101454.2436,,,,,,,,,,,,,,,,,,,,
1479753185,,,,,,,,,,,,,,,,0,183304,0,N,0,E,0,0,0,0
1479753185,9.228890381,22.22056707,101289.6535,54.17541879,101451.4354,,,,,,,,,,,,,,,,,,,,
1479753185,,,,,,,,101167,63.09,19.02,1130,346,0,0,13.13,,,,,,,,,,
1479753186,,,,,,,,,,,,,,,,0,183305,0,N,0,E,0,0,0,0
1479753186,8.789189938,22.23047722,101294.9272,54.16569166,101456.7175,,,,,,,,,,,,,,,,,,,,
1479753186,,,,,,,,101166,63.23,18.98,1130,346,0,0,13.27,,,,,,,,,,
1479753187,,,,,,,,,,,,,,,,0,183306,0,N,0,E,0,0,0,0
1479753187,8.92652503,22.23295475,101293.28,54.15504254,101455.0677,,,,,,,,,,,,,,,,,,,,
1479753187,,,,,,,,101168,63.2,18.95,1130,346,0,0,13.12,,,,,,,,,,
1479753188,,,,,,,,,,,,,,,,0,183307,0,N,0,E,0,0,0,0
1479753188,9.026717756,22.2465812,101292.0783,54.16216299,101453.8641,,,,,,,,,,,,,,,,,,,,
1479753189,,,,,,,,,,,,,,,,0,183308,0,N,0,E,0,0,0,0
1479753189,,,,,,,,101167,62.54,18.86,1650,346,0,0,13.13,,,,,,,,,,
1479753189,,,,,,76,37,,,,,,,,,,,,,,,,,,
1479753189,9.270796168,22.25153627,101289.1509,53.9112818,101450.932,,,,,,,,,,,,,,,,,,,,
1479753190,,,,,,,,,,,,,,,,0,183309,0,N,0,E,0,0,0,0
1479753190,,,,,,,,101163,62.28,18.81,1130,346,0,0,13.46,,,,,,,,,,
1479753190,9.021931962,22.26392396,101292.1357,53.53006602,101453.9216,,,,,,,,,,,,,,,,,,,,
1479753191,,,,,,,,,,,,,,,,0,183310,0,N,0,E,0,0,0,0
1479753191,9.189077539,22.27259534,101290.131,53.30143586,101451.9137,,,,,,,,,,,,,,,,,,,,
1479753191,,,,,,,,101168,62.69,18.76,1130,346,0,0,13.07,,,,,,,,,,
1479753192,,,,,,,,,,,,,,,,0,183311,0,N,0,E,0,0,0,0
1479753192,9.238637255,22.28374425,101289.5366,53.17698676,101451.3183,,,,,,,,,,,,,,,,,,,,
1479753192,,,,,,,,101165,62.65,18.68,1130,346,0,0,13.36,,,,,,,,,,
1479753193,,,,,,,,,,,,,,,,0,183312,0,N,0,E,0,0,0,0
1479753194,,,,,,,,,,,,,,,,0,183313,0,N,0,E,0,0,0,0
1479753194,,,,,,,,101166,61.76,18.61,1130,346,0,0,13.23,,,,,,,,,,
1479753194,8.959441698,22.29427379,101292.8852,53.02511276,101454.6723,,,,,,,,,,,,,,,,,,,,
1479753195,,,,,,,,,,,,,,,,0,183314,0,N,0,E,0,0,0,0
1479753195,,,,,,,,101164,61.74,18.6,1130,346,0,0,13.43,,,,,,,,,,
1479753195,8.966070067,22.30232579,101292.8057,52.71978133,101454.5927,,,,,,,,,,,,,,,,,,,,
1479753196,,,,,,,,,,,,,,,,0,183315,0,N,0,E,0,0,0,0
1479753196,,,,,,,,101163,61.68,18.51,1130,346,0,0,13.48,,,,,,,,,,
1479753196,9.129437769,22.30046763,101290.8463,52.5226662,101452.6301,,,,,,,,,,,,,,,,,,,,
1479753197,,,,,,,,,,,,,,,,0,183316,0,N,0,E,0,0,0,0
1479753197,9.074025532,22.31533286,101291.5109,52.39312517,101453.2958,,,,,,,,,,,,,,,,,,,,
1479753197,,,,,,,,101164,62.37,18.49,1130,345,0,0,13.41,,,,,,,,,,
1479753198,,,,,,,,,,,,,,,,0,183317,0,N,0,E,0,0,0,0
1479753198,9.229824213,22.33329502,101289.6423,52.25846463,101451.4242,,,,,,,,,,,,,,,,,,,,
1479753198,,,,,,,,101165,62.8,18.47,1130,346,0,0,13.36,,,,,,,,,,
1479753199,,,,,,,,,,,,,,,,0,183318,0,N,0,E,0,0,0,0
1479753199,8.849828261,22.33453379,101294.1999,52.1984235,101455.9892,,,,,,,,,,,,,,,,,,,,
1479753200,,,,,,,,,,,,,,,,0,183319,0,N,0,E,0,0,0,0
1479753200,,,,,,,,101165,63.24,18.43,1130,346,0,0,13.31,,,,,,,,,,
1479753200,9.162363415,22.34258579,101290.4514,52.1720256,101452.2346,,,,,,,,,,,,,,,,,,,,
1479753201,,,,,,,,,,,,,,,,0,183320,0,N,0,E,0,0,0,0
1479753201,,,,,,,,101162,62.91,18.36,1130,346,0,8,13.58,,,,,,,,,,
1479753201,9.036514467,22.35001841,101291.9608,52.22760021,101453.7465,,,,,,,,,,,,,,,,,,,,
1479753202,,,,,,,,,,,,,,,,0,183321,0,N,0,E,0,0,0,0
1479753202,,,,,,,,101165,63.06,18.34,1130,345,0,3,13.29,,,,,,,,,,
1479753203,,,,,,,,,,,,,,,,0,183322,0,N,0,E,0,0,0,0
1479753203,9.101014573,22.36426426,101291.1872,52.256619,101452.9716,,,,,,,,,,,,,,,,,,,,
1479753203,,,,,,,,101167,63.27,18.34,1130,346,0,6,13.13,,,,,,,,,,
1479753204,,,,,,,,,,,,,,,,0,183323,0,N,0,E,0,0,0,0
1479753204,8.735371951,22.37293565,101295.5727,52.20291023,101457.3641,,,,,,,,,,,,,,,,,,,,
1479753204,,,,,,,,101166,63.44,18.31,1130,346,0,7,13.26,,,,,,,,,,
1479753205,,,,,,,,,,,,,,,,0,183324,0,N,0,E,0,0,0,0
1479753205,9.051046966,22.37665196,101291.7865,52.24164171,101453.5719,,,,,,,,,,,,,,,,,,,,
1479753206,,,,,,,,,,,,,,,,0,183325,0,N,0,E,0,0,0,0
1479753206,,,,,,,,101165,62.92,18.23,1130,346,0,6,13.32,,,,,,,,,,
1479753206,9.199699841,22.39089782,101290.0036,52.30349031,101451.7861,,,,,,,,,,,,,,,,,,,,
1479753207,,,,,,,,,,,,,,,,0,183326,0,N,0,E,0,0,0,0
1479753207,,,,,,,,101162,62.35,18.2,1130,345,0,6,13.56,,,,,,,,,,
1479753207,9.096487213,22.40080798,101291.2415,52.34842507,101453.026,,,,,,,,,,,,,,,,,,,,
1479753208,,,,,,,,,,,,,,,,0,183327,0,N,0,E,0,0,0,0
1479753208,9.181348446,22.41567323,101290.2237,52.31733135,101452.0065,,,,,,,,,,,,,,,,,,,,
1479753208,,,,,,,,101164,62.37,18.17,1130,345,0,0,13.38,,,,,,,,,,
1479753209,,,,,,,,,,,,,,,,0,183328,0,N,0,E,0,0,0,0
1479753209,8.908607667,22.41505384,101293.4949,52.13122434,101455.283,,,,,,,,,,,,,,,,,,,,
1479753209,,,,,,,,101165,62.27,18.12,1130,345,0,1,13.29,,,,,,,,,,
1479753210,,,,,,,,,,,,,,,,0,183329,0,N,0,E,0,0,0,0
1479753210,9.173102418,22.42062831,101290.3226,52.04430897,101452.1056,,,,,,,,,,,,,,,,,,,,
1479753211,,,,,,,,101162,62.61,18.09,1120,345,0,0,13.57,,,,,,,,,,
1479753211,,,,,,,,,,,,,,,,0,183330,0,N,0,E,0,0,0,0
1479753212,,,,,,,,,,,,,,,,0,183331,0,N,0,E,0,0,0,0
1479753212,,,,,,,,101166,63.41,18.09,1130,345,0,0,13.29,,,,,,,,,,
1479753212,9.131397129,22.42806093,101290.8228,52.02328298,101452.6066,,,,,,,,,,,,,,,,,,,,
1479753213,,,,,,,,,,,,,,,,0,183332,0,N,0,E,0,0,0,0
1479753213,9.10282385,22.43239663,101291.1655,52.09492086,101452.9499,,,,,,,,,,,,,,,,,,,,
1479753213,,,,,,,,101161,64.17,18.09,1130,345,0,8,13.64,,,,,,,,,,
1479753214,,,,,,,,,,,,,,,,0,183333,0,N,0,E,0,0,0,0
1479753214,9.163022096,22.44044864,101290.4435,52.28192644,101452.2268,,,,,,,,,,,,,,,,,,,,
1479753214,,,,,,,,101163,64.79,18.08,1130,345,0,3,13.52,,,,,,,,,,
1479753215,,,,,,,,,,,,,,,,0,183334,0,N,0,E,0,0,0,0
1479753215,9.279575893,22.4466425,101289.0456,52.30999339,101450.8266,,,,,,,,,,,,,,,,,,,,
1479753216,,,,,,,,101163,65.45,18.09,1130,345,0,3,13.54,,,,,,,,,,
1479753216,,,,,,,,,,,,,,,,0,183335,0,N,0,E,0,0,0,0
1479753216,9.3678238,22.45469451,101287.9872,52.46963807,101449.7665,,,,,,,,,,,,,,,,,,,,
1479753217,,,,,,,,,,,,,,,,0,183336,0,N,0,E,0,0,0,0
1479753217,,,,,,,,101163,64.68,18.05,1130,345,0,2,13.52,,,,,,,,,,
1479753217,9.421845162,22.47203731,101287.3393,52.57561892,101449.1175,,,,,,,,,,,,,,,,,,,,
1479753218,,,,,,,,,,,,,,,,0,183337,0,N,0,E,0,0,0,0
1479753218,,,,,,,,101164,64.34,18.06,1130,345,0,4,13.45,,,,,,,,,,
1479753218,9.354941761,22.4769924,101288.1417,52.58715895,101449.9213,,,,,,,,,,,,,,,,,,,,
1479753219,,,,,,,,,,,,,,,,0,183338,0,N,0,E,0,0,0,0
1479753219,9.192045779,22.47451485,101290.0954,52.49930976,101451.8781,,,,,,,,,,,,,,,,,,,,
1479753219,,,,,,,,101161,64.71,18.08,1130,345,0,2,13.62,,,,,,,,,,
1479753220,,,,,,,,,,,,,,,,0,183339,0,N,0,E,0,0,0,0
1479753220,9.121541966,22.46708222,101290.941,52.22483262,101452.725,,,,,,,,,,,,,,,,,,,,
1479753220,,,,,,,,101163,64.35,17.98,1130,345,0,1,13.52,,,,,,,,,,
1479753221,,,,,,,,,,,,,,,,0,183340,0,N,0,E,0,0,0,0
1479753222,,,,,,,,,,,,,,,,0,183341,0,N,0,E,0,0,0,0
1479753222,,,,,,,,101163,63.58,17.97,2010,345,0,1,13.46,,,,,,,,,,
1479753222,9.186642916,22.4769924,101290.1602,51.89762961,101451.943,,,,,,,,,,,,,,,,,,,,
1479753223,,,,,,,,,,,,,,,,0,183342,0,N,0,E,0,0,0,0
1479753223,,,,,,,,101162,63.49,17.92,1120,345,0,1,13.6,,,,,,,,,,
1479753223,9.070857222,22.46460468,101291.5489,51.57874006,101453.3339,,,,,,,,,,,,,,,,,,,,
1479753224,,,,,,,,,,,,,,,,0,183343,0,N,0,E,0,0,0,0
1479753224,9.199007807,22.45903021,101290.0119,51.47411564,101451.7944,,,,,,,,,,,,,,,,,,,,
1479753224,,,,,,,,101165,63.62,17.93,1130,345,0,0,13.35,,,,,,,,,,
1479753225,,,,,,,,,,,,,,,,0,183344,0,N,0,E,0,0,0,0
1479753225,9.254070519,22.46770161,101289.3515,51.38205158,101451.133,,,,,,,,,,,,,,,,,,,,
1479753225,,,,,,,,101163,63.52,17.88,1130,344,0,0,13.52,,,,,,,,,,
1479753226,,,,,,,,,,,,,,,,0,183345,0,N,0,E,0,0,0,0
1479753226,9.284678643,22.48876073,101288.9844,51.2093004,101450.7653,,,,,,,,,,,,,,,,,,,,
1479753227,,,,,,,,101166,63.75,17.89,1120,344,0,0,13.26,,,,,,,,,,
1479753227,,,,,,,,,,,,,,,,0,183346,0,N,0,E,0,0,0,0
1479753227,9.3276519,22.49185766,101288.469,51.43957082,101450.249,,,,,,,,,,,,,,,,,,,,
1479753228,,,,,,,,,,,,,,,,0,183347,0,N,0,E,0,0,0,0
1479753228,,,,,,,,101164,63.5,17.89,1130,345,0,1,13.45,,,,,,,,,,
1479753228,9.184066551,22.51973003,101290.1911,51.51941851,101451.9739,,,,,,,,,,,,,,,,,,,,
1479753229,,,,,,,,,,,,,,,,0,183348,0,N,0,E,0,0,0,0
1479753229,,,,,,,,101165,63.26,17.88,1130,344,0,0,13.34,,,,,,,,,,
1479753229,9.132589421,22.50238722,101290.8085,51.45173062,101452.5923,,,,,,,,,,,,,,,,,,,,
1479753230,,,,,,,,,,,,,,,,0,183349,0,N,0,E,0,0,0,0
1479753230,,,,,,,,101164,63.49,17.85,1130,345,0,0,13.43,,,,,,,,,,
1479753231,,,,,,,,,,,,,,,,0,183350,0,N,0,E,0,0,0,0
1479753231,9.113029179,22.5166331,101291.0431,51.54642941,101452.8272,,,,,,,,,,,,,,,,,,,,
1479753231,,,,,,,,101165,63.49,17.87,1130,345,0,0,13.34,,,,,,,,,,
1479753232,,,,,,,,,,,,,,,,0,183351,0,N,0,E,0,0,0,0
1479753232,9.14006001,22.5253045,101290.7189,51.62405622,101452.5026,,,,,,,,,,,,,,,,,,,,
1479753233,,,,,,,,101163,63.31,17.85,1360,345,0,0,13.53,,,,,,,,,,
1479753233,,,,,,,,,,,,,,,,0,183352,0,N,0,E,0,0,0,0
1479753233,9.156793813,22.53459529,101290.5182,51.70724845,101452.3015,,,,,,,,,,,,,,,,,,,,
1479753234,,,,,,,,,,,,,,,,0,183353,0,N,0,E,0,0,0,0
1479753234,,,,,,,,101165,63.57,17.87,1130,345,0,0,13.36,,,,,,,,,,
1479753234,9.001379752,22.55503504,101292.3822,51.73149093,101454.1685,,,,,,,,,,,,,,,,,,,,
1479753235,,,,,,,,,,,,,,,,0,183354,0,N,0,E,0,0,0,0
1479753235,8.920046761,22.5525575,101293.3577,51.81880644,101455.1455,,,,,,,,,,,,,,,,,,,,
1479753235,,,,,,,,101163,63.75,17.9,1130,345,0,0,13.48,,,,,,,,,,
1479753236,,,,,,,,,,,,,,,,0,183355,0,N,0,E,0,0,0,0
1479753236,9.179230658,22.56060952,101290.2491,51.98395406,101452.032,,,,,,,,,,,,,,,,,,,,
1479753236,,,,,,,,101161,63.93,17.91,1130,345,0,0,13.65,,,,,,,,,,
1479753237,,,,,,,,,,,,,,,,0,183356,0,N,0,E,0,0,0,0
1479753237,9.375102785,22.56494522,101287.8999,52.03919192,101449.6791,,,,,,,,,,,,,,,,,,,,
1479753237,,,,,,,,101162,63.94,17.91,1130,344,0,0,13.55,,,,,,,,,,
1479753238,,,,,,,,,,,,,,,,0,183357,0,N,0,E,0,0,0,0
1479753238,9.381814798,22.57299725,101287.8194,52.05654424,101449.5984,,,,,,,,,,,,,,,,,,,,
1479753239,,,,,,,,,,,,,,,,0,183358,0,N,0,E,0,0,0,0
1479753239,,,,,,,,101161,64.08,17.91,1130,344,0,0,13.69,,,,,,,,,,
1479753240,,,,,,,,,,,,,,,,0,183359,0,N,0,E,0,0,0,0
1479753240,,,,,,,,101160,64.61,17.92,1130,344,0,0,13.75,,,,,,,,,,
1479753240,9.21530814,22.57919111,101289.8164,52.00253013,101451.5986,,,,,,,,,,,,,,,,,,,,
1479753241,,,,,,,,,,,,,,,,0,183400,0,N,0,E,0,0,0,0
1479753241,8.894909118,22.59281762,101293.6592,51.99864332,101455.4475,,,,,,,,,,,,,,,,,,,,
1479753241,,,,,,,,101163,64.64,17.91,1130,344,0,0,13.53,,,,,,,,,,
1479753242,,,,,,,,,,,,,,,,0,183401,0,N,0,E,0,0,0,0
1479753242,9.371842667,22.59281762,101287.939,51.97674615,101449.7182,,,,,,,,,,,,,,,,,,,,
1479753242,,,,,,,,101164,64.2,17.87,1120,344,0,0,13.43,,,,,,,,,,
1479753243,,,,,,,,,,,,,,,,0,183402,0,N,0,E,0,0,0,0
1479753243,9.203009932,22.59715332,101289.9639,51.69256601,101451.7464,,,,,,,,,,,,,,,,,,,,
1479753244,,,,,,,,101162,64.27,17.87,1130,344,0,0,13.61,,,,,,,,,,
1479753244,,,,,,,,,,,,,,,,0,183403,0,N,0,E,0,0,0,0
1479753244,9.048620713,22.60892167,101291.8156,51.59536781,101453.601,,,,,,,,,,,,,,,,,,,,
1479753245,,,,,,,,,,,,,,,,0,183404,0,N,0,E,0,0,0,0
1479753245,,,,,,,,101162,64.7,17.89,1120,344,0,0,13.58,,,,,,,,,,
1479753245,9.275390306,22.61077983,101289.0958,51.43680984,101450.8769,,,,,,,,,,,,,,,,,,,,
1479753246,,,,,,,,,,,,,,,,0,183405,0,N,0,E,0,0,0,0
1479753246,,,,,,,,101162,65.01,17.92,1130,344,0,3,13.59,,,,,,,,,,
1479753246,9.182999319,22.61573493,101290.2039,51.39904217,101451.9867,,,,,,,,,,,,,,,,,,,,
1479753247,,,,,,,,,,,,,,,,0,183406,0,N,0,E,0,0,0,0
1479753247,9.137767139,22.63183898,101290.7464,51.43375678,101452.5301,,,,,,,,,,,,,,,,,,,,
1479753247,,,,,,,,101164,65.08,17.95,1120,344,0,9,13.43,,,,,,,,,,
1479753248,,,,,,,,,,,,,,,,0,183407,0,N,0,E,0,0,0,0
1479753248,,,,,,,,101159,65.61,18.02,1130,344,0,8,13.81,,,,,,,,,,
1479753249,,,,,,,,,,,,,,,,0,183408,0,N,0,E,0,0,0,0
1479753249,,,,,,57,36,,,,,,,,,,,,,,,,,,
1479753249,9.214215892,22.63245837,101289.8295,51.47762918,101451.6117,,,,,,,,,,,,,,,,,,,,
1479753250,,,,,,,,,,,,,,,,0,183409,0,N,0,E,0,0,0,0
1479753250,,,,,,,,101161,65.77,18.02,1130,344,0,4,13.66,,,,,,,,,,
1479753250,9.278900529,22.64670427,101289.0537,51.51759812,101450.8347,,,,,,,,,,,,,,,,,,,,
1479753251,,,,,,,,,,,,,,,,0,183410,0,N,0,E,0,0,0,0
1479753251,,,,,,,,101160,65.73,18.04,1130,344,0,1,13.77,,,,,,,,,,
1479753251,9.277916666,22.65537569,101289.0655,51.57334432,101450.8465,,,,,,,,,,,,,,,,,,,,
1479753252,,,,,,,,,,,,,,,,0,183411,0,N,0,E,0,0,0,0
1479753252,9.138484182,22.67024098,101290.7378,51.6133846,101452.5215,,,,,,,,,,,,,,,,,,,,
1479753252,,,,,,,,101160,65.43,18.05,1130,344,0,2,13.73,,,,,,,,,,
1479753253,,,,,,,,,,,,,,,,0,183412,0,N,0,E,0,0,0,0
1479753253,9.267019137,22.6838675,101289.1962,51.66424373,101450.9774,,,,,,,,,,,,,,,,,,,,
1479753253,,,,,,,,101158,65.06,18.06,1130,344,0,0,13.89,,,,,,,,,,
1479753254,,,,,,,,,,,,,,,,0,183413,0,N,0,E,0,0,0,0
1479753254,9.113129232,22.69130015,101291.0419,51.65414766,101452.8261,,,,,,,,,,,,,,,,,,,,
1479753255,,,,,,,,,,,,,,,,0,183414,0,N,0,E,0,0,0,0
1479753255,,,,,,,,101160,64.78,18.05,1130,344,0,2,13.73,,,,,,,,,,
1479753255,9.125752504,22.69253892,101290.8905,51.67618695,101452.6745,,,,,,,,,,,,,,,,,,,,
1479753256,,,,,,,,,,,,,,,,0,183415,0,N,0,E,0,0,0,0
1479753256,,,,,,,,101160,64.7,18.09,1130,345,0,3,13.73,,,,,,,,,,
1479753256,9.309542077,22.69130015,101288.6862,51.64867161,101450.4666,,,,,,,,,,,,,,,,,,,,
1479753257,,,,,,,,,,,,,,,,0,183416,0,N,0,E,0,0,0,0
1479753257,,,,,,,,101160,63.96,18.09,1130,345,0,3,13.71,,,,,,,,,,
1479753257,9.091334529,22.7036879,101291.3033,51.57889895,101453.0879,,,,,,,,,,,,,,,,,,,,
1479753258,,,,,,,,,,,,,,,,0,183417,0,N,0,E,0,0,0,0
1479753258,,,,,,,,101161,64.06,18.09,1130,345,0,3,13.71,,,,,,,,,,
1479753259,,,,,,,,,,,,,,,,0,183418,0,N,0,E,0,0,0,0
1479753259,9.085456471,22.71050116,101291.3738,51.60159157,101453.1585,,,,,,,,,,,,,,,,,,,,
1479753259,,,,,,,,101159,63.6,18.1,1130,345,0,3,13.8,,,,,,,,,,
1479753260,,,,,,,,,,,,,,,,0,183419,0,N,0,E,0,0,0,0
1479753260,8.91356016,22.71917258,101293.4355,51.62998622,101455.2235,,,,,,,,,,,,,,,,,,,,
1479753261,,,,,,,,,,,,,,,,0,183420,0,N,0,E,0,0,0,0
1479753261,,,,,,,,101163,63.21,18.12,1130,345,0,1,13.52,,,,,,,,,,
1479753261,9.145279419,22.72288891,101290.6563,51.63589037,101452.4399,,,,,,,,,,,,,,,,,,,,
1479753262,,,,,,,,,,,,,,,,0,183421,0,N,0,E,0,0,0,0
1479753262,,,,,,,,101162,63.06,18.14,1130,345,0,4,13.61,,,,,,,,,,
1479753262,8.99090773,22.73465727,101292.5078,51.62628787,101454.2944,,,,,,,,,,,,,,,,,,,,
1479753263,,,,,,,,,,,,,,,,0,183422,0,N,0,E,0,0,0,0
1479753263,9.413207062,22.74518687,101287.4429,51.6220265,101449.2213,,,,,,,,,,,,,,,,,,,,
1479753263,,,,,,,,101161,63.41,18.17,1130,344,0,3,13.57,,,,,,,,,,
1479753264,,,,,,,,,,,,,,,,0,183423,0,N,0,E,0,0,0,0
1479753264,9.022190428,22.75138074,101292.1326,51.5844086,101453.9185,,,,,,,,,,,,,,,,,,,,
1479753264,,,,,,,,101162,64.53,18.2,1130,344,0,2,13.54,,,,,,,,,,
1479753265,,,,,,,,,,,,,,,,0,183424,0,N,0,E,0,0,0,0
1479753265,9.300003583,22.75385829,101288.8006,51.60658609,101450.5812,,,,,,,,,,,,,,,,,,,,
1479753266,,,,,,,,101164,65.46,18.23,1130,344,0,3,13.45,,,,,,,,,,
1479753266,,,,,,,,,,,,,,,,0,183425,0,N,0,E,0,0,0,0
1479753266,8.893550102,22.76129095,101293.6755,51.68411786,101455.4639,,,,,,,,,,,,,,,,,,,,
1479753267,,,,,,,,,,,,,,,,0,183426,0,N,0,E,0,0,0,0
1479753267,,,,,,,,101163,65.74,18.25,1130,344,0,3,13.53,,,,,,,,,,
1479753268,,,,,,,,,,,,,,,,0,183427,0,N,0,E,0,0,0,0
1479753268,,,,,,,,101162,65.58,18.26,1130,345,0,3,13.58,,,,,,,,,,
1479753268,8.943341866,22.77243993,101293.0783,51.75112538,101454.8658,,,,,,,,,,,,,,,,,,,,
1479753269,,,,,,,,,,,,,,,,0,183428,0,N,0,E,0,0,0,0
1479753269,9.295059245,22.77553687,101288.8599,51.80625512,101450.6406,,,,,,,,,,,,,,,,,,,,
1479753269,,,,,,,,101161,66.08,18.3,1130,345,0,2,13.69,,,,,,,,,,
1479753270,,,,,,,,,,,,,,,,0,183429,0,N,0,E,0,0,0,0
1479753270,9.02305754,22.7897828,101292.1222,52.01054691,101453.9081,,,,,,,,,,,,,,,,,,,,
1479753270,,,,,,,,101161,66.58,18.33,1130,345,0,2,13.67,,,,,,,,,,
1479753271,,,,,,,,,,,,,,,,0,183430,0,N,0,E,0,0,0,0
1479753271,8.947977548,22.79969301,101293.0227,52.26362661,101454.81,,,,,,,,,,,,,,,,,,,,
1479753272,,,,,,,,,,,,,,,,0,183431,0,N,0,E,0,0,0,0
1479753272,,,,,,,,101162,66.67,18.34,1130,344,0,3,13.6,,,,,,,,,,
1479753272,9.090167255,22.80588689,101291.3173,52.41221703,101453.1019,,,,,,,,,,,,,,,,,,,,
1479753273,,,,,,,,,,,,,,,,0,183432,0,N,0,E,0,0,0,0
1479753273,,,,,,,,101162,66.67,18.37,1120,344,0,3,13.55,,,,,,,,,,
1479753273,9.328710808,22.81765526,101288.4563,52.51216093,101450.2363,,,,,,,,,,,,,,,,,,,,
1479753274,,,,,,,,,,,,,,,,0,183433,0,N,0,E,0,0,0,0
1479753274,9.146296621,22.82942364,101290.6441,52.56829723,101452.4277,,,,,,,,,,,,,,,,,,,,
1479753274,,,,,,,,101162,66.54,18.38,1130,344,0,3,13.59,,,,,,,,,,
1479753275,,,,,,,,,,,,,,,,0,183434,0,N,0,E,0,0,0,0
1479753275,9.365439163,22.83190119,101288.0158,52.57954763,101449.7951,,,,,,,,,,,,,,,,,,,,
1479753275,,,,,,,,101164,66.36,18.4,1130,344,0,4,13.43,,,,,,,,,,
1479753276,,,,,,,,,,,,,,,,0,183435,0,N,0,E,0,0,0,0
1479753277,,,,,,,,101163,66.06,18.42,1130,344,0,4,13.53,,,,,,,,,,
1479753277,,,,,,,,,,,,,,,,0,183436,0,N,0,E,0,0,0,0
